Time (Sec);S1;S7;S49;S47;S25;S41;S46;S48;S24;S2;S51;S33;S34;S50;S35;S17;S26;S43;S18;S20;S11;S42;
0.0;19159.9999;19160.0;19160.0;19160.0;19159.9999;19159.9999;19160.0;19160.0;19159.9999;19159.9999;19160.0;19159.9999;19159.9999;19160.0;19160.0;19160.0;19160.0;19160.0;19159.9999;19159.9999;19160.0;19159.9999;
60.0;19159.9730784;19159.9917632;19160.0;19160.0;19159.971183999995;19159.978287999995;19159.86958399998;19160.0;19159.971183999995;19159.9730784;19160.0;19159.978287999995;19159.985591999997;19160.0;19159.9958816;19159.9917632;19159.9917632;19159.9958816;19159.971183999995;19159.971183999995;19159.546991999952;19159.985591999997;
120.00000000000009;19159.952887199997;19159.9835264;19160.0;19160.0;19159.927959999986;19159.963879999992;19159.74076959996;19160.0;19159.92559199998;19159.93032799999;19160.0;19159.96340639999;19159.978387999996;19160.0;19159.9917632;19159.9855856;19159.979408;19159.9917632;19159.94957199999;19159.94957199999;19159.09418079991;19159.978387999996;
180.00967333333324;19159.925491999995;19159.9732304;19160.0;19160.0;19159.884735999978;19159.913551999984;19159.532103999936;19160.0;19159.82578319995;19159.889471999988;19160.0;19159.91260479998;19159.963506399992;19160.0;19159.9855856;19159.9732304;19159.9608752;19159.9855856;19159.896302399975;19159.89914399998;19158.360158399835;19159.963979999993;
240.00967333333264;19159.90387999999;19159.9629344;19160.0;19160.0;19159.863123999974;19159.884735999978;19159.26074719991;19160.0;19159.734125599924;19159.831839999977;19160.0;19159.869380799973;19159.909763199976;19160.0;19159.9711712;19159.948519999998;19159.946460799998;19159.979408;19159.804171199947;19159.812695999964;19157.41673919977;19159.95677599999;
300.00967333333205;19159.882267999987;19159.948519999998;19160.0;19160.0;19159.84151199997;19159.870327999975;19159.05047999989;19160.0;19159.705309599918;19159.74539199996;19160.0;19159.84776879997;19159.86369759996;19160.0;19159.9608752;19159.932046399997;19159.938223999998;19159.9752896;19159.71203999992;19159.78387999996;19156.68100319972;19159.94909839999;
360.00967333333085;19159.817431999974;19159.925868799997;19160.0;19160.0;19159.819899999966;19159.855919999973;19158.799257599865;19160.0;19159.636211199897;19159.658943999944;19160.0;19159.833360799967;19159.817631999947;19160.0;19159.9526384;19159.911454399997;19159.925868799997;19159.9732304;19159.61990879989;19159.719043999947;19155.805860799657;19159.941894399988;
420.0085839999961;19159.78861599997;19159.909395199997;19160.0;19160.0;19159.762267999955;19159.83430799997;19158.512342399838;19160.0;19159.54407999987;19159.57296959993;19160.0;19159.80454479996;19159.771566399933;19160.0;19159.944401599998;19159.886743999996;19159.907335999997;19159.969112;19159.528251199863;19159.63259599993;19154.805382399587;19159.934216799986;
480.00967333332846;19159.723779999957;19159.894980799996;19160.0;19160.0;19159.67581999994;19159.812695999964;19158.260204799808;19160.0;19159.45194879984;19159.546047999927;19160.0;19159.761320799953;19159.72597439992;19160.0;19159.932046399997;19159.876447999995;19159.882625599996;19159.9649936;19159.499435199858;19159.603779999925;19153.927659199515;19159.927012799984;
540.0107626666618;19159.63780559994;19159.880566399996;19160.0;19160.0;19159.589371999922;19159.78387999996;19158.03254879978;19160.0;19159.359817599812;19159.525856799926;19160.0;19159.718096799945;19159.711566399918;19160.0;19159.921750399997;19159.870270399995;19159.857915199995;19159.9608752;19159.477823199853;19159.58216799992;19153.131473599457;19159.919335199982;
600.0096733333291;19159.61088399994;19159.872329599995;19160.0;19160.0;19159.502923999906;19159.74065599995;19157.836924799754;19160.0;19159.268159999785;19159.505665599925;19160.0;19159.69648479994;19159.704362399916;19160.0;19159.917631999997;19159.864092799995;19159.833204799994;19159.9526384;19159.45621119985;19159.560555999917;19152.443809599386;19159.91165759998;
660.0096733333279;19159.589271999936;19159.866151999995;19160.0;19160.0;19159.41647599989;19159.697431999943;19157.64564799973;19160.0;19159.23934399978;19159.485474399924;19160.0;19159.682076799938;19159.697158399915;19160.0;19159.913513599997;19159.851737599995;19159.814671999993;19159.940283199998;19159.434599199845;19159.495719999904;19151.768203199335;19159.865591999966;
720.0096733333271;19159.524435999923;19159.849678399994;19160.0;19160.0;19159.330027999873;19159.654207999934;19157.3939679997;19160.0;19159.17024559976;19159.42063839991;19160.0;19159.667668799935;19159.689954399913;19160.0;19159.911454399997;19159.837323199994;19159.794079999992;19159.929987199997;19159.41298719984;19159.409271999888;19150.896375999284;19159.84255919996;
780.009673333327;19159.495619999918;19159.831145599994;19160.0;19160.0;19159.243579999857;19159.610983999926;19157.14022879967;19160.0;19159.07811439973;19159.334190399895;19160.0;19159.653260799932;19159.682750399912;19160.0;19159.907335999997;19159.822908799993;19159.76936959999;19159.923809599997;19159.34436239982;19159.380455999883;19150.006041599223;19159.834881599956;
840.0096733333256;19159.430783999906;19159.796139199992;19159.85474719996;19159.992305599997;19159.21476399985;19159.567759999918;19157.003635199668;19159.944478399986;19158.985983199702;19159.24774239988;19159.902153599975;19159.63885279993;19159.67507279991;19159.96922239999;19159.903217599996;19159.810553599993;19159.74259999999;19159.909395199997;19159.315546399816;19159.35884399988;19149.554092799197;19159.813269599952;
900.0096733333244;19159.4019679999;19159.76113279999;19159.67279359991;19159.893612799973;19159.193151999847;19159.52453599991;19156.92492799968;19159.856289599968;19158.949963199695;19159.161294399863;19159.80710079995;19159.610036799924;19159.629007199896;19159.88275359996;19159.886743999996;19159.787902399992;19159.72406719999;19159.894980799996;19159.29393439981;19159.289745599857;19149.32024639918;19159.80559199995;
960.0096733333236;19159.337131999888;19159.71994879999;19159.459231999856;19159.771251199945;19159.171539999843;19159.4813119999;19156.836153599696;19159.74717279994;19158.888542399676;19159.074846399846;19159.702033599922;19159.58842479992;19159.58294159988;19159.813275199933;19159.866151999995;19159.76936959999;19159.70347519999;19159.876447999995;19159.272322399807;19159.25372559985;19149.056409599172;19159.77488159994;
1020.009673333323;19159.30111199988;19159.69523839999;19159.338796799824;19159.669615999923;19159.14992799984;19159.452495999896;19156.762479999707;19159.636623999915;19158.85252239967;19159.041194399844;19159.606980799897;19159.574016799917;19159.536875999867;19159.69259679989;19159.849678399994;19159.73848159999;19159.68494239999;19159.857915199995;19159.203223999786;19159.19609359984;19148.837558399162;19159.751848799933;
1080.0096733333214;19159.24347999987;19159.674646399988;19159.237438399796;19159.575302399902;19159.085091999827;19159.430883999892;19156.707339199715;19159.604787199907;19158.830910399665;19159.021003199843;19159.488243199867;19159.559608799915;19159.490810399853;19159.553868799838;19159.833204799994;19159.70141599999;19159.662291199988;19159.851737599995;19159.16720399978;19159.109645599823;19148.673771199148;19159.74417119993;
1140.0107626666536;19159.207459999863;19159.656113599987;19159.14377439977;19159.46110879988;19159.04907199982;19159.402067999887;19156.633436799726;19159.48739039988;19158.80929839966;19159.000811999842;19159.39341919984;19159.53079279991;19159.44474479984;19159.455671999804;19159.814671999993;19159.674646399988;19159.643758399987;19159.833204799994;19159.10578319976;19159.073625599816;19148.454217599134;19159.70578319992;
1200.0096733333191;19159.187268799862;19159.643758399987;19159.082878399753;19159.34131199985;19158.99143999981;19159.380455999883;19156.574406399734;19159.419081599866;19158.787686399657;19158.98062079984;19159.290900799813;19159.4875687999;19159.423132799835;19159.30330079975;19159.794079999992;19159.635521599987;19159.623166399986;19159.820849599993;19159.013651999732;19159.015993599805;19148.278947199113;19159.684171199915;
1260.0096733333178;19159.12963679985;19159.614929599986;19158.932532799714;19159.261647999832;19158.955419999802;19159.351639999877;19156.505308799744;19159.34711199985;19158.72626559964;19158.92298879983;19159.154225599777;19159.444344799893;19159.415455199833;19159.1645727997;19159.779665599992;19159.598455999985;19159.596396799985;19159.808494399993;19158.977631999725;19158.92954559979;19148.073686399093;19159.676493599913;
1320.0096733333153;19159.09598479985;19159.577863999984;19158.744975999663;19159.16460479981;19158.933807999798;19159.330027999873;19156.436439999754;19159.290430399837;19158.69024559963;19158.836540799814;19159.05869919975;19159.42273279989;19159.37706719982;19159.049156799654;19159.76319199999;19159.567567999984;19159.577863999984;19159.798198399993;19158.95601999972;19158.843097599773;19147.869127999078;19159.653460799906;
1380.0096733333112;19159.03835279984;19159.551094399983;19158.612940799627;19159.07594239979;19158.876175999787;19159.286803999865;19156.358419199765;19159.202241599818;19158.628824799613;19158.80288879981;19158.905804799713;19159.393916799883;19159.355455199817;19158.9013615996;19159.74877759999;19159.528443199983;19159.549035199983;19159.783783999992;19158.894599199702;19158.756649599756;19147.63738879906;19159.645783199903;
1440.0096733333066;19159.00233279983;19159.524324799982;19158.47881439959;19159.003972799776;19158.78972799977;19159.25798799986;19156.27033119978;19159.105427199796;19158.536693599584;19158.7452567998;19158.648300799647;19159.365100799878;19159.347777599814;19158.713950399535;19159.73642239999;19159.47902239998;19159.49961439998;19159.76731039999;19158.802467999674;19158.67020159974;19147.375659199042;19159.615072799894;
1500.009673333304;19158.98214159983;19159.49343679998;19158.321934399548;19158.93084319976;19158.753707999764;19159.234955199852;19156.20100479979;19159.03205279978;19158.500673599578;19158.658808799784;19158.521166399612;19159.350692799875;19159.309389599803;19158.575222399482;19159.72406719999;19159.44195679998;19159.47490399998;19159.75495519999;19158.766447999667;19158.583753599723;19147.16969599903;19159.59346079989;
1560.0096733333012;19158.960529599826;19159.46254879998;19158.160462399504;19158.858873599744;19158.696075999753;19159.191731199844;19156.126873599802;19158.95168639976;19158.43925279956;19158.572360799768;19158.367798399573;19159.336284799872;19159.2877775998;19158.509404799457;19159.71171199999;19159.42342399998;19159.44607519998;19159.74054079999;19158.744835999663;19158.547733599717;19146.949439999014;19159.585783199887;
1620.0096733333;19158.938917599822;19159.44401599998;19158.07068799948;19158.827036799736;19158.660055999746;19159.16291519984;19156.06647039981;19158.879945599743;19158.34712159953;19158.538708799766;19158.173036799522;19159.31467279987;19159.280099999796;19158.429028799426;19159.70553439999;19159.402831999978;19159.409009599978;19159.72818559999;19158.72322399966;19158.490101599706;19146.769955199008;19159.578579199886;
1680.009673333299;19158.917305599818;19159.43166079998;19158.008631999463;19158.731382399714;19158.602423999735;19159.148507199836;19156.001491199822;19158.839110399735;19158.254990399502;19158.518517599765;19157.963961599467;19159.285856799863;19159.258487999792;19158.330831999392;19159.68906079999;19159.376062399977;19159.369884799977;19159.72200799999;19158.66180319964;19158.4540815997;19146.576879999;19159.570901599884;
1740.0096733332962;19158.895693599814;19159.41930559998;19157.946575999445;19158.691020799706;19158.56640399973;19159.12689519983;19155.95046879983;19158.807273599727;19158.162859199474;19158.498326399764;19157.77676639942;19159.26424479986;19159.25081039979;19158.17846079934;19159.68288319999;19159.336937599975;19159.332819199975;19159.71583039999;19158.569671999612;19158.396449599688;19146.425278398994;19159.56322399988;
1800.0096733332944;19158.87408159981;19159.406950399978;19157.88451999943;19158.595366399684;19158.508771999717;19159.083671199824;19155.871075199844;19158.684895999697;19158.070727999446;19158.478135199763;19157.574783999367;19159.235428799853;19159.229198399786;19158.039732799287;19159.666409599988;19159.299871999974;19159.293694399974;19159.69523839999;19158.533651999605;19158.31000159967;19146.18932479899;19159.52483599987;
1860.0096733332891;19158.8164495998;19159.378121599977;19157.73417439939;19158.563055999675;19158.4223239997;19159.040447199815;19155.78687679986;19158.53719999966;19158.03470799944;19158.42050319975;19157.384433599316;19159.21381679985;19159.221520799783;19157.924316799243;19159.660231999987;19159.268983999973;19159.256628799973;19159.670527999988;19158.5120399996;19158.223553599655;19145.939078398984;19159.478770399855;
1920.010762666621;19158.780429599792;19159.353411199976;19157.609833599356;19158.45118239965;19158.386303999694;19159.01163119981;19155.70405119987;19158.394484799628;19158.013095999435;19158.38685119975;19157.28960959929;19159.17059279984;19159.19990879978;19157.82611999921;19159.641699199987;19159.242214399972;19159.238095999972;19159.647876799987;19158.450619199582;19158.18753359965;19145.693046398967;19159.43270479984;
1980.0096733332855;19158.76023839979;19159.341055999976;19157.54893759934;19158.37174719963;19158.328671999683;19158.990019199806;19155.649596799878;19158.326175999613;19157.99148399943;19158.36665999975;19157.178566399263;19159.127368799833;19159.192704799778;19157.673748799156;19159.627284799986;19159.20308959997;19159.21750399997;19159.635521599987;19158.358487999554;19158.129901599637;19145.531366398947;19159.411092799837;
2040.0096733332828;19158.74004719979;19159.320463999975;19157.44414719931;19158.300006399615;19158.292651999676;19158.94395359979;19155.594227199887;19158.243947199593;19157.969871999427;19158.309027999738;19157.083742399238;19159.098552799827;19159.185500799776;19157.584619199122;19159.614929599986;19159.17837919997;19159.19897119997;19159.621107199986;19158.322467999547;19158.09388159963;19145.366876798937;19159.403415199835;
2100.0096733332766;19158.71985599979;19159.289575999974;19157.290699199268;19158.259644799607;19158.235019999665;19158.915137599786;19155.529476799897;19158.170801599575;19157.908451199408;19158.22257999972;19156.9393727992;19159.084144799825;19159.177823199774;19157.50424319909;19159.608751999986;19159.15778719997;19159.17014239997;19159.608751999986;19158.300855999543;19158.03624959962;19145.174503998926;19159.395737599833;
2160.009673333271;19158.698243999785;19159.258687999973;19157.129227199224;19158.2280367996;19158.19899999966;19158.893525599782;19155.474335999905;19158.129966399567;19157.8724311994;19158.136131999705;19156.812711999166;19159.06253279982;19159.15621119977;19157.406046399057;19159.602574399985;19159.131017599968;19159.14543199997;19159.602574399985;19158.239435199524;19158.000229599613;19145.010716798908;19159.38805999983;
